week,snapshot_date,course_id,title,keyword,rank,total_results
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Amazon Marketing,64,89
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI Marketing,171,3999
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,KI Marketing,193,3999
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI Marketing,213,3999
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI Marketing,309,3999
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI im Online Marketing,12,1840
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI im Online Marketing,39,1840
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI im Online Marketing,81,1840
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,KI im Online Marketing,248,1840
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,KI im Online Marketing,284,1840
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Online Marketing KI,12,1840
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Online Marketing KI,39,1840
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,Online Marketing KI,81,1840
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,Online Marketing KI,248,1840
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Online Marketing KI,284,1840
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Online Marketing Grundlagen KI,2,1389
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Online Marketing Grundlagen KI,5,1389
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,Online Marketing Grundlagen KI,85,1389
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,Online Marketing Grundlagen KI,209,1389
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Online Marketing Grundlagen KI,225,1389
2026-W27,2026-06-29,10342366414,Content Marketing,Online Marketing Grundlagen KI,408,1389
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,Marktanalyse mit KI,48,197
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Marktanalyse mit KI,167,197
2026-W27,2026-06-29,10342366414,Content Marketing,Content & Online Werbung KI,17,488
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Content & Online Werbung KI,56,488
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Content & Online Werbung KI,91,488
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Content & Online Werbung KI,105,488
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Content & Online Werbung KI,106,488
2026-W27,2026-06-29,10340407616,Social Media Manager,Content & Online Werbung KI,195,488
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,Content & Online Werbung KI,206,488
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Content & Online Werbung KI,207,488
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,Content & Online Werbung KI,212,488
2026-W27,2026-06-29,10338895482,Social Media Advertising Expert:in,Content & Online Werbung KI,218,488
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,Content & Online Werbung KI,219,488
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Content & Online Werbung KI,255,488
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,Content Creation mit KI,25,370
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Kampagnenerstellung mit KI,81,94
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Kampagnenerstellung mit KI,88,94
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,E-Mail Automatisierung mit KI,134,375
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,E-Mail Automatisierung mit KI,187,375
2026-W27,2026-06-29,10340407616,Social Media Manager,KI im datengetriebenen Marketing,140,504
2026-W27,2026-06-29,10338895482,Social Media Advertising Expert:in,KI im datengetriebenen Marketing,151,504
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,KI im datengetriebenen Marketing,158,504
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,KI im Inbound Marketing,2,17
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,KI im Inbound Marketing,5,17
2026-W27,2026-06-29,10338427399,E-Commerce Manager,KI im Inbound Marketing,8,17
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI im Vertrieb,463,1477
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI für E-Commerce,7,555
2026-W27,2026-06-29,10338427399,E-Commerce Manager,KI für E-Commerce,61,555
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,KI für E-Commerce,227,555
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI für E-Commerce,228,555
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI für E-Commerce,237,555
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI für E-Commerce,264,555
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,KI für E-Commerce,294,555
2026-W27,2026-06-29,10338436964,Design Thinking & Agile Methoden mit KI,KI für E-Commerce,298,555
2026-W27,2026-06-29,10338895482,Social Media Advertising Expert:in,KI für E-Commerce,303,555
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,KI für E-Commerce,308,555
2026-W27,2026-06-29,10338433668,KI Strategie & Implementierung & Agile Methoden,KI für E-Commerce,326,555
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,KI für E-Commerce,328,555
2026-W27,2026-06-29,10342366414,Content Marketing,KI für E-Commerce,330,555
2026-W27,2026-06-29,10340407616,Social Media Manager,KI für E-Commerce,336,555
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,KI für E-Commerce,339,555
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,KI für E-Commerce,344,555
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,KI für E-Commerce,349,555
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,KI für E-Commerce,351,555
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,Performance Marketing KI,49,1314
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Performance Marketing KI,63,1314
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,SEO Manager KI,80,445
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,SEO Manager KI,95,445
2026-W27,2026-06-29,10338427399,E-Commerce Manager,SEO Manager KI,126,445
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,SEO Manager KI,127,445
2026-W27,2026-06-29,10340407616,Social Media Manager,SEO Manager KI,142,445
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,SEO Manager KI,156,445
2026-W27,2026-06-29,10342366414,Content Marketing,SEO Manager KI,351,445
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,SEO Manager KI,358,445
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,SEO Manager KI,373,445
2026-W27,2026-06-29,10340407616,Social Media Manager,Social Media mit KI,302,2068
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Social Media mit KI,316,2068
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,Social Media mit KI,323,2068
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,Social Media mit KI,362,2068
2026-W27,2026-06-29,10338895482,Social Media Advertising Expert:in,Social Media mit KI,365,2068
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,Texterstellung mit KI,49,227
2026-W27,2026-06-29,10338433209,KI-Manager:in,Texterstellung mit KI,57,227
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,Texterstellung mit KI,71,227
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Texterstellung mit KI,76,227
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,Videoerstellung mit KI,6,74
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Videoerstellung mit KI,61,74
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,Videoerstellung mit KI,63,74
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,Websites mit KI,18,322
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,Websites mit KI,139,322
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Websites mit KI,140,322
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Websites mit KI,150,322
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,Websites mit KI,166,322
2026-W27,2026-06-29,10342366414,Content Marketing,Websites mit KI,169,322
2026-W27,2026-06-29,10340407616,Social Media Manager,Websites mit KI,176,322
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,Websites mit KI,196,322
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Websites mit KI,201,322
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Websites mit KI,224,322
2026-W27,2026-06-29,10338433209,KI-Manager:in,AI-Manager,229,1336
2026-W27,2026-06-29,10338433209,KI-Manager:in,Grundlagen KI,21,10000
2026-W27,2026-06-29,10338434617,KI Strategie & Implementierung,Grundlagen KI,67,10000
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Grundlagen KI,79,10000
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Grundlagen KI,126,10000
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,KI Anwendung,10,10000
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,KI Anwendung,18,10000
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI im Arbeitsalltag,113,2405
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,KI im Büroalltag,27,272
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI Lernen,293,9907
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI Manager,5,6341
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI Manager,128,6341
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI Manager,201,6341
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI Manager Weiterbildung,32,3854
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI Manager Weiterbildung,101,3854
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI Manager Weiterbildung,147,3854
2026-W27,2026-06-29,10338434617,KI Strategie & Implementierung,KI Strategie,30,6032
2026-W27,2026-06-29,10338433668,KI Strategie & Implementierung & Agile Methoden,KI Strategie,150,6032
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,KI Tools für Marketing,200,2550
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI Tools für Marketing,233,2550
2026-W27,2026-06-29,10338436964,Design Thinking & Agile Methoden mit KI,KI und Agile Methoden,10,3801
2026-W27,2026-06-29,10338433668,KI Strategie & Implementierung & Agile Methoden,KI und Agile Methoden,11,3801
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,KI und Agile Methoden,235,3801
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI-Manager:in,5,6341
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI-Manager:in,128,6341
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI-Manager:in,201,6341
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI-Manager:in Weiterbildung,32,3854
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,KI-Manager:in Weiterbildung,101,3854
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,KI-Manager:in Weiterbildung,147,3854
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI-Projektmanager,453,1390
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,KI-Projektmanager,459,1390
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,KI-Weiterbildung,6,10000
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI-Weiterbildung,500,10000
2026-W27,2026-06-29,10396774124,Weiterbildung im E-Commerce mit KI,Weiterbildung KI,6,10000
2026-W27,2026-06-29,10338433209,KI-Manager:in,Weiterbildung KI,500,10000
2026-W27,2026-06-29,10338433209,KI-Manager:in,Einführung ins Prompt Engineering,312,840
2026-W27,2026-06-29,10338434617,KI Strategie & Implementierung,Einführung ins Prompt Engineering,313,840
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,Einführung ins Prompt Engineering,454,840
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,Einführung ins Prompt Engineering,470,840
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Einführung ins Prompt Engineering,485,840
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Einführung ins Prompt Engineering,487,840
2026-W27,2026-06-29,10338433209,KI-Manager:in,KI Prompt Engineering,458,2756
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,KI Prompt Engineering,465,2756
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,KI Prompt Engineering,467,2756
2026-W27,2026-06-29,10338434617,KI Strategie & Implementierung,KI Prompt Engineering,492,2756
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,ChatGPT,252,3256
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Claude,48,591
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,Claude,84,591
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Claude,121,591
2026-W27,2026-06-29,10338436964,Design Thinking & Agile Methoden mit KI,Claude,186,591
2026-W27,2026-06-29,10338433209,KI-Manager:in,Claude,272,591
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,Claude,357,591
2026-W27,2026-06-29,10338433668,KI Strategie & Implementierung & Agile Methoden,Claude,364,591
2026-W27,2026-06-29,10396775627,Bild- und Videoerstellung mit Canva & KI,Canva,4,627
2026-W27,2026-06-29,10338433284,KI im Büroalltag - ChatGPT & Co.,Canva,51,627
2026-W27,2026-06-29,10342366414,Content Marketing,Canva,95,627
2026-W27,2026-06-29,10338428751,Social Media Creation Experte,Canva,134,627
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Canva,190,627
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Canva,224,627
2026-W27,2026-06-29,10338435099,KI Anwendung & Implementierung,Canva,273,627
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Canva,355,627
2026-W27,2026-06-29,10338433209,KI-Manager:in,Canva,356,627
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,CRM,379,1723
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,CRM,482,1723
2026-W27,2026-06-29,10389167529,Wordpress Grundlagen,WordPress,16,1042
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Google Analytics 4,72,168
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Google Analytics 4,74,168
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Google Analytics 4,105,168
2026-W27,2026-06-29,10342366414,Content Marketing,Google Analytics 4,115,168
2026-W27,2026-06-29,10389167529,Wordpress Grundlagen,Website Management,97,676
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Website Management,153,676
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Website Management,184,676
2026-W27,2026-06-29,10340407616,Social Media Manager,Website Management,256,676
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,Website Management,271,676
2026-W27,2026-06-29,10342366414,Content Marketing,Website Management,276,676
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,Website Management,332,676
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Website Management,357,676
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Website Management,440,676
2026-W27,2026-06-29,10396778035,Performance Marketing Manager,Website Optimierung,76,708
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Website Optimierung,114,708
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Website Optimierung,125,708
2026-W27,2026-06-29,10338895184,Social Media Advertising Manager,Website Optimierung,227,708
2026-W27,2026-06-29,10342366414,Content Marketing,Website Optimierung,299,708
2026-W27,2026-06-29,10340407616,Social Media Manager,Website Optimierung,347,708
2026-W27,2026-06-29,10338427399,E-Commerce Manager,Website Optimierung,379,708
2026-W27,2026-06-29,10338431282,Inbound Marketing Experte,Website Optimierung,380,708
2026-W27,2026-06-29,10338428025,Performance Marketing Experte,Website Optimierung,383,708
2026-W27,2026-06-29,10338436964,Design Thinking & Agile Methoden mit KI,Design Thinking,177,1592
2026-W27,2026-06-29,10338436964,Design Thinking & Agile Methoden mit KI,Design Thinking und Agile Methoden,3,732
2026-W27,2026-06-29,10338433668,KI Strategie & Implementierung & Agile Methoden,Design Thinking und Agile Methoden,116,732
2026-W27,2026-06-29,10338435963,KI-Anwendung & Agile Arbeitsmethoden,Design Thinking und Agile Methoden,269,732
2026-W27,2026-06-29,10353518960,Führungskräftetraining,Führungskräftetraining,1,25
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Webanalyse,43,276
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Webanalyse,76,276
2026-W27,2026-06-29,10392169995,KI- und Online Marketing Manager,Webanalyse für Online Marketing Manager,10,117
2026-W27,2026-06-29,10392170192,KI- und Online Marketing Manager Advanced,Webanalyse für Online Marketing Manager,19,117
2026-W27,2026-06-29,10361929236,Online Advertising im Online Marketing,Google Analytics,223,1000
2026-W27,2026-06-29,10389169001,Social Media Aufbaukurs für Fortgeschrittene,Google Analytics,384,1000
2026-W27,2026-06-29,10342369243,Online Marketing Manager Advanced,Google Analytics,410,1000
