snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-08-09,KI-Manager,COMCAVE.COLLEGE GmbH,1,5.0,2,0,6884
2026-08-09,KI-Manager,ecomex GmbH & Co. KG,1,5.0,3,1,6884
2026-08-09,KI-Manager,velpTEC GmbH,1,5.0,4,0,6884
2026-08-09,KI-Manager,A-Leecon GmbH,1,5.0,5,0,6884
2026-08-09,KI-Manager,Erfolgspfad GmbH,1,5.0,6,0,6884
2026-08-09,KI-Manager,Smart Future Campus GmbH,1,5.0,7,0,6884
2026-08-09,KI-Manager,GFN GmbH,1,5.0,8,0,6884
2026-08-09,KI-Manager,Skilldrops GmbH,1,5.0,9,0,6884
2026-08-09,KI-Manager,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,10,0,6884
2026-08-09,KI-Manager,CBW College Berufliche Weiterbildung GmbH,1,5.0,11,0,6884
2026-08-09,KI-Manager,TEACH GmbH & Co. KG,1,5.0,12,0,6884
2026-08-09,KI-Manager,New Horizons Hamburg / Bremen,1,5.0,13,0,6884
2026-08-09,KI-Manager,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,14,0,6884
2026-08-09,KI-Manager,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,16,0,6884
2026-08-09,KI-Manager,New Horizons Hannover/Leipzig,1,5.0,18,0,6884
2026-08-09,KI-Manager,Lecturio GmbH,1,5.0,19,0,6884
2026-08-09,KI-Manager,welcome gGmbH,1,5.0,20,0,6884
2026-08-09,Künstliche Intelligenz,Learning Digital Academy GmbH,5,25.0,1,0,10000
2026-08-09,Künstliche Intelligenz,OneCareer,5,25.0,6,0,10000
2026-08-09,Künstliche Intelligenz,Academy NH Süd,3,15.0,7,0,10000
2026-08-09,Künstliche Intelligenz,New Horizons Nord / West,2,10.0,17,0,10000
2026-08-09,Künstliche Intelligenz,A-Leecon GmbH,1,5.0,10,0,10000
2026-08-09,Künstliche Intelligenz,brainymotion München,1,5.0,12,0,10000
2026-08-09,Künstliche Intelligenz,ebam Akademie für Wirtschaft und Management,1,5.0,13,0,10000
2026-08-09,Künstliche Intelligenz,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,14,0,10000
2026-08-09,Künstliche Intelligenz,New Horizons Hannover/Leipzig,1,5.0,20,0,10000
2026-08-09,Künstliche Intelligenz Weiterbildung,Learning Digital Academy GmbH,4,20.0,16,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,A-Leecon GmbH,3,15.0,1,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Berger Bildungsinstitut GmbH,1,5.0,2,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Webmasters Akademie Nürnberg GmbH,1,5.0,3,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Academy NH Süd,1,5.0,4,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,5,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,mycareernow,1,5.0,7,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,WBS TRAINING SE,1,5.0,8,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Bildung First GmbH,1,5.0,10,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Bildungsinstitut Gros,1,5.0,11,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,WBK Akademie GmbH,1,5.0,12,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Haiting GmbH,1,5.0,13,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,Code S Academy Ramona Sander,1,5.0,14,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,OneCareer,1,5.0,15,0,8189
2026-08-09,Künstliche Intelligenz Weiterbildung,brainymotion München,1,5.0,20,0,8189
2026-08-09,Manager KI,Education partners GmbH,2,10.0,15,0,6884
2026-08-09,Manager KI,DBA Deutsche Business Akademie UG (haftungsbeschränkt) Anne Neubauer,1,5.0,1,0,6884
2026-08-09,Manager KI,COMCAVE.COLLEGE GmbH,1,5.0,2,0,6884
2026-08-09,Manager KI,ecomex GmbH & Co. KG,1,5.0,3,1,6884
2026-08-09,Manager KI,velpTEC GmbH,1,5.0,4,0,6884
2026-08-09,Manager KI,A-Leecon GmbH,1,5.0,5,0,6884
2026-08-09,Manager KI,Erfolgspfad GmbH,1,5.0,6,0,6884
2026-08-09,Manager KI,Smart Future Campus GmbH,1,5.0,7,0,6884
2026-08-09,Manager KI,GFN GmbH,1,5.0,8,0,6884
2026-08-09,Manager KI,Skilldrops GmbH,1,5.0,9,0,6884
2026-08-09,Manager KI,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,10,0,6884
2026-08-09,Manager KI,CBW College Berufliche Weiterbildung GmbH,1,5.0,11,0,6884
2026-08-09,Manager KI,TEACH GmbH & Co. KG,1,5.0,12,0,6884
2026-08-09,Manager KI,New Horizons Hamburg / Bremen,1,5.0,13,0,6884
2026-08-09,Manager KI,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,14,0,6884
2026-08-09,Manager KI,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,16,0,6884
2026-08-09,Manager KI,New Horizons Hannover/Leipzig,1,5.0,18,0,6884
2026-08-09,Manager KI,Lecturio GmbH,1,5.0,19,0,6884
2026-08-09,Manager KI,welcome gGmbH,1,5.0,20,0,6884
2026-08-09,Marketing Automation,velpTEC GmbH,8,40.0,1,0,569
2026-08-09,Marketing Automation,DCI Digital Career Institute GmbH,5,25.0,2,0,569
2026-08-09,Marketing Automation,Masters of Digital GmbH,2,10.0,7,0,569
2026-08-09,Marketing Automation,Forward Education GmbH,2,10.0,16,0,569
2026-08-09,Marketing Automation,Karriere Tutor GmbH,1,5.0,4,0,569
2026-08-09,Marketing Automation,GrandEdu GmbH,1,5.0,6,0,569
2026-08-09,Marketing Automation,Ironhack Germany GmbH,1,5.0,18,0,569
2026-08-09,Marketing Kampagnen,OneCareer,6,30.0,3,0,3549
2026-08-09,Marketing Kampagnen,Masters of Digital GmbH,4,20.0,1,0,3549
2026-08-09,Marketing Kampagnen,Karriere Tutor GmbH,2,10.0,2,0,3549
2026-08-09,Marketing Kampagnen,velpTEC GmbH,1,5.0,4,0,3549
2026-08-09,Marketing Kampagnen,GrandEdu GmbH,1,5.0,5,0,3549
2026-08-09,Marketing Kampagnen,COMCAVE.COLLEGE GmbH,1,5.0,6,0,3549
2026-08-09,Marketing Kampagnen,Forward Education GmbH,1,5.0,7,0,3549
2026-08-09,Marketing Kampagnen,ifmera academy GmbH,1,5.0,11,0,3549
2026-08-09,Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,14,0,3549
2026-08-09,Marketing Kampagnen,A-Leecon GmbH,1,5.0,15,0,3549
2026-08-09,Marketing Kampagnen,mycareernow,1,5.0,16,0,3549
2026-08-09,Marketing Kurs,Academy NH Süd,7,35.0,1,0,7307
2026-08-09,Marketing Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,6,30.0,2,0,7307
2026-08-09,Marketing Kurs,WBS TRAINING SE,2,10.0,12,0,7307
2026-08-09,Marketing Kurs,LearnWise Academy,1,5.0,5,0,7307
2026-08-09,Marketing Kurs,Learnix GmbH,1,5.0,8,0,7307
2026-08-09,Marketing Kurs,ecomex GmbH & Co. KG,1,5.0,9,1,7307
2026-08-09,Marketing Kurs,Hochschule Geisenheim,1,5.0,10,0,7307
2026-08-09,Marketing Kurs,OneCareer,1,5.0,15,0,7307
2026-08-09,Marketing Manager,OneCareer,4,20.0,2,0,3441
2026-08-09,Marketing Manager,alfatraining Bildungszentrum GmbH,4,20.0,12,0,3441
2026-08-09,Marketing Manager,velpTEC GmbH,2,10.0,3,0,3441
2026-08-09,Marketing Manager,Karriere Tutor GmbH,2,10.0,16,0,3441
2026-08-09,Marketing Manager,Talentspring Academy Group,1,5.0,1,0,3441
2026-08-09,Marketing Manager,cimdata Bildungsakademie GmbH,1,5.0,4,0,3441
2026-08-09,Marketing Manager,Bildung Next Level GmbH,1,5.0,5,0,3441
2026-08-09,Marketing Manager,Digethic Business School,1,5.0,6,0,3441
2026-08-09,Marketing Manager,Learnix GmbH,1,5.0,7,0,3441
2026-08-09,Marketing Manager,LFX Akademie,1,5.0,8,0,3441
2026-08-09,Marketing Manager,Talentivo GmbH,1,5.0,9,0,3441
2026-08-09,Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,13,0,3441
2026-08-09,Marketing mit AI,velpTEC GmbH,8,40.0,1,0,919
2026-08-09,Marketing mit AI,Academy NH Süd,2,10.0,9,0,919
2026-08-09,Marketing mit AI,New Horizons Hamburg / Bremen,1,5.0,3,0,919
2026-08-09,Marketing mit AI,Talentspring Academy Group,1,5.0,5,0,919
2026-08-09,Marketing mit AI,GrandEdu GmbH,1,5.0,6,0,919
2026-08-09,Marketing mit AI,Liora,1,5.0,7,0,919
2026-08-09,Marketing mit AI,New Horizons München - IT Computer und BusinessTraining Trainings,1,5.0,8,0,919
2026-08-09,Marketing mit AI,Distart Education GmbH,1,5.0,10,0,919
2026-08-09,Marketing mit AI,Agile Heroes GmbH,1,5.0,11,0,919
2026-08-09,Marketing mit AI,A-Leecon GmbH,1,5.0,12,0,919
2026-08-09,Marketing mit AI,Karriere Tutor GmbH,1,5.0,13,0,919
2026-08-09,Marketing mit AI,Masters of Digital GmbH,1,5.0,15,0,919
2026-08-09,Marketingkampagnen mit AI,A-Leecon GmbH,6,30.0,1,0,117
2026-08-09,Marketingkampagnen mit AI,Academy NH Süd,5,25.0,4,0,117
2026-08-09,Marketingkampagnen mit AI,New Horizons München - IT Computer und BusinessTraining Trainings,3,15.0,6,0,117
2026-08-09,Marketingkampagnen mit AI,New Horizons München - IT Computer und Business Trainings,2,10.0,9,0,117
2026-08-09,Marketingkampagnen mit AI,Masters of Digital GmbH,1,5.0,3,0,117
2026-08-09,Marketingkampagnen mit AI,WBK Akademie GmbH,1,5.0,17,0,117
2026-08-09,Marketingkampagnen mit AI,ImpaQt Education Group,1,5.0,18,0,117
2026-08-09,Marketingkampagnen mit AI,WBS TRAINING SE,1,5.0,19,0,117
2026-08-09,Marketingstrategie mit KI,A-Leecon GmbH,16,80.0,2,0,615
2026-08-09,Marketingstrategie mit KI,Nest Academy GmbH,1,5.0,1,0,615
2026-08-09,Marketingstrategie mit KI,OneCareer,1,5.0,8,0,615
2026-08-09,Marketingstrategie mit KI,cimdata Bildungsakademie GmbH,1,5.0,9,0,615
2026-08-09,Marketingstrategie mit KI,mycareernow,1,5.0,14,0,615
2026-08-09,Mediendesign Kurs,Distart Education GmbH,11,55.0,2,0,1638
2026-08-09,Mediendesign Kurs,Talentspring Academy Group,1,5.0,1,0,1638
2026-08-09,Mediendesign Kurs,Digitale Leute School,1,5.0,5,0,1638
2026-08-09,Mediendesign Kurs,ecomex GmbH & Co. KG,1,5.0,8,1,1638
2026-08-09,Mediendesign Kurs,FiGD Akademie für Medienentwicklung,1,5.0,13,0,1638
2026-08-09,Mediendesign Kurs,Business Trends Academy,1,5.0,16,0,1638
2026-08-09,Mediendesign Kurs,Do IT Digital GmbH,1,5.0,17,0,1638
2026-08-09,Mediendesign Kurs,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,18,0,1638
2026-08-09,Mediendesign Kurs,Lecturio GmbH,1,5.0,19,0,1638
2026-08-09,Mediendesign Kurs,IBB Institut für Berufliche Bildung AG,1,5.0,20,0,1638
2026-08-09,Mediengestaltung Kurs,Talentspring Academy Group,3,15.0,1,0,2069
2026-08-09,Mediengestaltung Kurs,DCI Digital Career Institute GmbH,3,15.0,3,0,2069
2026-08-09,Mediengestaltung Kurs,mycareernow,3,15.0,11,0,2069
2026-08-09,Mediengestaltung Kurs,Karriere Tutor GmbH,2,10.0,7,0,2069
2026-08-09,Mediengestaltung Kurs,alfatraining Bildungszentrum GmbH,2,10.0,19,0,2069
2026-08-09,Mediengestaltung Kurs,ecomex GmbH & Co. KG,1,5.0,2,1,2069
2026-08-09,Mediengestaltung Kurs,FiGD Akademie für Medienentwicklung,1,5.0,4,0,2069
2026-08-09,Mediengestaltung Kurs,IAD Informationsverarbeitung und angewandte Datentechnik GmbH,1,5.0,9,0,2069
2026-08-09,Mediengestaltung Kurs,formful education GmbH,1,5.0,10,0,2069
2026-08-09,Mediengestaltung Kurs,OneCareer,1,5.0,13,0,2069
2026-08-09,Mediengestaltung Kurs,GrandEdu GmbH,1,5.0,14,0,2069
2026-08-09,Mediengestaltung Kurs,Business Trends Academy,1,5.0,18,0,2069
2026-08-09,Online Advertising,Learning Digital Academy GmbH,5,25.0,1,0,758
2026-08-09,Online Advertising,Masters of Digital GmbH,5,25.0,3,0,758
2026-08-09,Online Advertising,OneCareer,4,20.0,4,0,758
2026-08-09,Online Advertising,Distart Education GmbH,2,10.0,16,0,758
2026-08-09,Online Advertising,ecomex GmbH & Co. KG,1,5.0,2,1,758
2026-08-09,Online Advertising,GrandEdu GmbH,1,5.0,8,0,758
2026-08-09,Online Advertising,Mentify Learn GmbH,1,5.0,18,0,758
2026-08-09,Online Advertising,HECKER CONSULTING,1,5.0,20,0,758
2026-08-09,Online Marketing,Learning Digital Academy GmbH,3,15.0,2,0,5749
2026-08-09,Online Marketing,Karriere Tutor GmbH,2,10.0,10,0,5749
2026-08-09,Online Marketing,OneCareer,2,10.0,16,0,5749
2026-08-09,Online Marketing,ecomex GmbH & Co. KG,1,5.0,1,1,5749
2026-08-09,Online Marketing,Nest Academy GmbH,1,5.0,3,0,5749
2026-08-09,Online Marketing,GrandEdu GmbH,1,5.0,4,0,5749
2026-08-09,Online Marketing,Akademie Überlingen,1,5.0,5,0,5749
2026-08-09,Online Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,6,0,5749
2026-08-09,Online Marketing,IU Akademie IU Internationale Hochschule,1,5.0,7,0,5749
2026-08-09,Online Marketing,COMCAVE.COLLEGE GmbH,1,5.0,8,0,5749
2026-08-09,Online Marketing,Masters of Digital GmbH,1,5.0,9,0,5749
2026-08-09,Online Marketing,Lecturio GmbH,1,5.0,11,0,5749
2026-08-09,Online Marketing,Talentspring Academy Group,1,5.0,12,0,5749
2026-08-09,Online Marketing,ifmera academy GmbH,1,5.0,15,0,5749
2026-08-09,Online Marketing,GFN GmbH,1,5.0,17,0,5749
2026-08-09,Online Marketing,LVQ Weiterbildung und Beratung GmbH,1,5.0,19,0,5749
2026-08-09,Online Marketing Grundlagen,Karriere Tutor GmbH,6,30.0,1,0,4002
2026-08-09,Online Marketing Grundlagen,DCI Digital Career Institute GmbH,3,15.0,3,0,4002
2026-08-09,Online Marketing Grundlagen,SMD Performance Media,2,10.0,6,0,4002
2026-08-09,Online Marketing Grundlagen,ecomex GmbH & Co. KG,2,10.0,7,1,4002
2026-08-09,Online Marketing Grundlagen,Distart Education GmbH,2,10.0,11,0,4002
2026-08-09,Online Marketing Grundlagen,mycareernow,2,10.0,18,0,4002
2026-08-09,Online Marketing Grundlagen,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,2,0,4002
2026-08-09,Online Marketing Grundlagen,OneCareer,1,5.0,14,0,4002
2026-08-09,Online Marketing Grundlagen,WBA Weiterbildungsagentur / Audiocation GmbH,1,5.0,19,0,4002
2026-08-09,Online Marketing Kurs,Academy NH Süd,3,15.0,3,0,3413
2026-08-09,Online Marketing Kurs,New Horizons München - IT Computer und BusinessTraining Trainings,3,15.0,4,0,3413
2026-08-09,Online Marketing Kurs,Learning Digital Academy GmbH,3,15.0,14,0,3413
2026-08-09,Online Marketing Kurs,ecomex GmbH & Co. KG,2,10.0,2,1,3413
2026-08-09,Online Marketing Kurs,IU Akademie IU Internationale Hochschule,2,10.0,10,0,3413
2026-08-09,Online Marketing Kurs,Learnix GmbH,1,5.0,1,0,3413
2026-08-09,Online Marketing Kurs,GrandEdu GmbH,1,5.0,7,0,3413
2026-08-09,Online Marketing Kurs,Karriere Tutor GmbH,1,5.0,12,0,3413
2026-08-09,Online Marketing Kurs,Lecturio GmbH,1,5.0,13,0,3413
2026-08-09,Online Marketing Kurs,Talentspring Academy Group,1,5.0,15,0,3413
2026-08-09,Online Marketing Kurs,OneCareer,1,5.0,18,0,3413
2026-08-09,Online Marketing Kurs,DCI Digital Career Institute GmbH,1,5.0,19,0,3413
2026-08-09,Online Marketing lernen,Karriere Tutor GmbH,3,15.0,5,0,2519
2026-08-09,Online Marketing lernen,Talentspring Academy Group,2,10.0,3,0,2519
2026-08-09,Online Marketing lernen,DAA - Deutsche Angestellten- Akademie gGmbH,2,10.0,7,0,2519
2026-08-09,Online Marketing lernen,OneCareer,2,10.0,10,0,2519
2026-08-09,Online Marketing lernen,Learning Digital Academy GmbH,2,10.0,13,0,2519
2026-08-09,Online Marketing lernen,Textakademie GmbH,2,10.0,15,0,2519
2026-08-09,Online Marketing lernen,ecomex GmbH & Co. KG,1,5.0,1,1,2519
2026-08-09,Online Marketing lernen,GrandEdu GmbH,1,5.0,2,0,2519
2026-08-09,Online Marketing lernen,Akademie Überlingen,1,5.0,4,0,2519
2026-08-09,Online Marketing lernen,Lecturio GmbH,1,5.0,6,0,2519
2026-08-09,Online Marketing lernen,Masters of Digital GmbH,1,5.0,8,0,2519
2026-08-09,Online Marketing lernen,ifmera academy GmbH,1,5.0,9,0,2519
2026-08-09,Online Marketing lernen,DCI Digital Career Institute GmbH,1,5.0,14,0,2519
2026-08-09,Online Marketing Manager Kurs,Karriere Tutor GmbH,3,15.0,3,0,1069
2026-08-09,Online Marketing Manager Kurs,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,3,15.0,13,0,1069
2026-08-09,Online Marketing Manager Kurs,DeLSt GmbH Deutsches eLearning Studieninstitut,2,10.0,2,0,1069
2026-08-09,Online Marketing Manager Kurs,Learnix GmbH,2,10.0,4,0,1069
2026-08-09,Online Marketing Manager Kurs,DCI Digital Career Institute GmbH,1,5.0,1,0,1069
2026-08-09,Online Marketing Manager Kurs,Talentspring Academy Group,1,5.0,5,0,1069
2026-08-09,Online Marketing Manager Kurs,OneCareer,1,5.0,8,0,1069
2026-08-09,Online Marketing Manager Kurs,Webgalaxie GmbH,1,5.0,10,0,1069
2026-08-09,Online Marketing Manager Kurs,Lecturio GmbH,1,5.0,11,0,1069
2026-08-09,Online Marketing Manager Kurs,ecomex GmbH & Co. KG,1,5.0,14,1,1069
2026-08-09,Online Marketing Manager Kurs,SMD Performance Media,1,5.0,15,0,1069
2026-08-09,Online Marketing Manager Kurs,alfatraining Bildungszentrum GmbH,1,5.0,16,0,1069
2026-08-09,Online Marketing Manager Kurs,DFW Akademie,1,5.0,17,0,1069
2026-08-09,Online Marketing Manager Kurs,IU Akademie IU Internationale Hochschule,1,5.0,20,0,1069
2026-08-09,Online Marketing Manager,alfatraining Bildungszentrum GmbH,3,15.0,1,0,1759
2026-08-09,Online Marketing Manager,Karriere Tutor GmbH,3,15.0,2,0,1759
2026-08-09,Online Marketing Manager,OneCareer,2,10.0,12,0,1759
2026-08-09,Online Marketing Manager,COMCAVE.COLLEGE GmbH,1,5.0,3,0,1759
2026-08-09,Online Marketing Manager,Minister Fachschule GmbH,1,5.0,4,0,1759
2026-08-09,Online Marketing Manager,ecomex GmbH & Co. KG,1,5.0,5,1,1759
2026-08-09,Online Marketing Manager,DeLSt GmbH Deutsches eLearning Studieninstitut,1,5.0,6,0,1759
2026-08-09,Online Marketing Manager,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,7,0,1759
2026-08-09,Online Marketing Manager,DCI Digital Career Institute GmbH,1,5.0,8,0,1759
2026-08-09,Online Marketing Manager,Textakademie GmbH,1,5.0,9,0,1759
2026-08-09,Online Marketing Manager,Talentspring Academy Group,1,5.0,10,0,1759
2026-08-09,Online Marketing Manager,Learnix GmbH,1,5.0,11,0,1759
2026-08-09,Online Marketing Manager,LVQ Weiterbildung und Beratung GmbH,1,5.0,14,0,1759
2026-08-09,Online Marketing Manager,Berger Bildungsinstitut GmbH,1,5.0,16,0,1759
2026-08-09,Online Marketing Manager,velpTEC GmbH,1,5.0,20,0,1759
2026-08-09,Online Marketing Zertifikat,OneCareer,6,30.0,10,0,3764
2026-08-09,Online Marketing Zertifikat,Akademie Überlingen,4,20.0,1,0,3764
2026-08-09,Online Marketing Zertifikat,mycareernow,3,15.0,6,0,3764
2026-08-09,Online Marketing Zertifikat,Learning Digital Academy GmbH,3,15.0,8,0,3764
2026-08-09,Online Marketing Zertifikat,Karriere Tutor GmbH,2,10.0,9,0,3764
2026-08-09,Online Marketing Zertifikat,ecomex GmbH & Co. KG,1,5.0,5,1,3764
2026-08-09,Online Marketing Zertifikat,GFN GmbH,1,5.0,20,0,3764
2026-08-09,Online Shop Manager,Karriere Tutor GmbH,9,45.0,1,0,375
2026-08-09,Online Shop Manager,DeLSt GmbH Deutsches eLearning Studieninstitut,2,10.0,9,0,375
2026-08-09,Online Shop Manager,DFW Akademie,1,5.0,2,0,375
2026-08-09,Online Shop Manager,alfatraining Bildungszentrum GmbH,1,5.0,5,0,375
2026-08-09,Online Shop Manager,GFN GmbH,1,5.0,8,0,375
2026-08-09,Online Shop Manager,OneCareer,1,5.0,12,0,375
2026-08-09,Online Shop Manager,CROAS Education GmbH,1,5.0,13,0,375
2026-08-09,Online Shop Manager,SGD,1,5.0,14,0,375
2026-08-09,Online Shop Manager,ecomex GmbH & Co. KG,1,5.0,15,1,375
2026-08-09,Online Shop Manager,Mentify Learn GmbH,1,5.0,17,0,375
2026-08-09,Online Shop Manager,Akademie Überlingen,1,5.0,19,0,375
2026-08-09,Online Werbung,OneCareer,5,25.0,2,0,1727
2026-08-09,Online Werbung,Masters of Digital GmbH,5,25.0,7,0,1727
2026-08-09,Online Werbung,Learning Digital Academy GmbH,2,10.0,1,0,1727
2026-08-09,Online Werbung,Mentify Learn GmbH,2,10.0,9,0,1727
2026-08-09,Online Werbung,Karriere Tutor GmbH,1,5.0,5,0,1727
2026-08-09,Online Werbung,Business Trends Academy,1,5.0,11,0,1727
2026-08-09,Online Werbung,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,14,0,1727
2026-08-09,Online Werbung,Akademie Überlingen,1,5.0,16,0,1727
2026-08-09,Online Werbung,ciT Leipzig GmbH Institut für angewandte Informatik,1,5.0,17,0,1727
2026-08-09,Online Werbung,GFN GmbH,1,5.0,18,0,1727
2026-08-09,Online-Shops,velpTEC GmbH,7,35.0,2,0,964
2026-08-09,Online-Shops,GFN GmbH,3,15.0,1,0,964
2026-08-09,Online-Shops,Karriere Tutor GmbH,2,10.0,3,0,964
2026-08-09,Online-Shops,Volkshochschule Reutlingen GmbH,2,10.0,9,0,964
2026-08-09,Online-Shops,OneCareer,2,10.0,16,0,964
2026-08-09,Online-Shops,ecomex GmbH & Co. KG,1,5.0,6,1,964
2026-08-09,Online-Shops,Masters of Digital GmbH,1,5.0,7,0,964
2026-08-09,Online-Shops,cimdata Bildungsakademie GmbH,1,5.0,14,0,964
2026-08-09,Online-Shops,FiGD Akademie für Medienentwicklung,1,5.0,20,0,964
2026-08-09,Performance Marketing Manager,Karriere Tutor GmbH,7,35.0,4,0,1178
2026-08-09,Performance Marketing Manager,OneCareer,4,20.0,1,0,1178
2026-08-09,Performance Marketing Manager,mycareernow,2,10.0,15,0,1178
2026-08-09,Performance Marketing Manager,ecomex GmbH & Co. KG,1,5.0,2,1,1178
2026-08-09,Performance Marketing Manager,SMD Performance Media,1,5.0,11,0,1178
2026-08-09,Performance Marketing Manager,Masters of Digital GmbH,1,5.0,12,0,1178
2026-08-09,Performance Marketing Manager,Bildungsinstitut Gros,1,5.0,14,0,1178
2026-08-09,Performance Marketing Manager,Habmann AufstiegsAkademie,1,5.0,17,0,1178
2026-08-09,Performance Marketing Manager,GrandEdu GmbH,1,5.0,18,0,1178
2026-08-09,Performance Marketing Manager,Talentspring Academy Group,1,5.0,20,0,1178
2026-08-09,PPC,Mentify Learn GmbH,15,75.0,1,0,48
2026-08-09,PPC,ecomex GmbH & Co. KG,1,5.0,7,1,48
2026-08-09,PPC,HECKER CONSULTING,1,5.0,17,0,48
2026-08-09,PPC,GFN GmbH,1,5.0,18,0,48
2026-08-09,PPC,New Horizons Nord / West,1,5.0,19,0,48
2026-08-09,PPC,New Horizons Hannover/Leipzig,1,5.0,20,0,48
2026-08-09,Projektmanagement E-Commerce,Karriere Tutor GmbH,3,15.0,14,0,244
2026-08-09,Projektmanagement E-Commerce,OneCareer,2,10.0,2,0,244
2026-08-09,Projektmanagement E-Commerce,Learning Digital Academy GmbH,2,10.0,4,0,244
2026-08-09,Projektmanagement E-Commerce,Masters of Digital GmbH,2,10.0,5,0,244
2026-08-09,Projektmanagement E-Commerce,velpTEC GmbH,2,10.0,7,0,244
2026-08-09,Projektmanagement E-Commerce,GFN GmbH,2,10.0,10,0,244
2026-08-09,Projektmanagement E-Commerce,GrandEdu GmbH,2,10.0,12,0,244
2026-08-09,Projektmanagement E-Commerce,IU Akademie IU Internationale Hochschule,1,5.0,1,0,244
2026-08-09,Projektmanagement E-Commerce,Nest Academy GmbH,1,5.0,3,0,244
2026-08-09,Projektmanagement E-Commerce,mycareernow,1,5.0,8,0,244
2026-08-09,Projektmanagement E-Commerce,Akademie Überlingen,1,5.0,19,0,244
2026-08-09,Projektmanagement E-Commerce,EBA Hanse College GmbH,1,5.0,20,0,244
2026-08-09,SEA,Masters of Digital GmbH,5,25.0,6,0,1495
2026-08-09,SEA,mycareernow,4,20.0,2,0,1495
2026-08-09,SEA,OneCareer,3,15.0,5,0,1495
2026-08-09,SEA,Karriere Tutor GmbH,2,10.0,1,0,1495
2026-08-09,SEA,velpTEC GmbH,2,10.0,15,0,1495
2026-08-09,SEA,Akademie Überlingen,1,5.0,3,0,1495
2026-08-09,SEA,WBS TRAINING SE,1,5.0,4,0,1495
2026-08-09,SEA,IU Akademie IU Internationale Hochschule,1,5.0,11,0,1495
2026-08-09,SEA,cimdata Bildungsakademie GmbH,1,5.0,12,0,1495
2026-08-09,SEO,OneCareer,4,20.0,7,0,3382
2026-08-09,SEO,Masters of Digital GmbH,3,15.0,5,0,3382
2026-08-09,SEO,Nest Academy GmbH,2,10.0,4,0,3382
2026-08-09,SEO,Learning Digital Academy GmbH,2,10.0,14,0,3382
2026-08-09,SEO,GFN GmbH,1,5.0,1,0,3382
2026-08-09,SEO,Talentspring Academy Group,1,5.0,2,0,3382
2026-08-09,SEO,DCI Digital Career Institute GmbH,1,5.0,3,0,3382
2026-08-09,SEO,Karriere Tutor GmbH,1,5.0,8,0,3382
2026-08-09,SEO,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,9,0,3382
2026-08-09,SEO,cimdata Bildungsakademie GmbH,1,5.0,11,0,3382
2026-08-09,SEO,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,16,0,3382
2026-08-09,SEO,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,18,0,3382
2026-08-09,SEO,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,20,0,3382
2026-08-09,SEO Manager KI,mycareernow,13,65.0,2,0,501
2026-08-09,SEO Manager KI,cimdata Bildungsakademie GmbH,3,15.0,6,0,501
2026-08-09,SEO Manager KI,Talentspring Academy Group,2,10.0,11,0,501
2026-08-09,SEO Manager KI,SMD Performance Media,1,5.0,1,0,501
2026-08-09,SEO Manager KI,A-Leecon GmbH,1,5.0,18,0,501
2026-08-09,Sistrix,SMD Performance Media,7,35.0,5,0,36
